id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
3104452,FLD,,,PreservedSpecimen,93d24025-3ca3-4a34-8f9c-74ea6b7992ab,FLD0001748,001678,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Margarette J. Lyon",,6505,1994-07-25,,1994,7,25,206,,,,"In aspen-oak forest at edge of escarpment.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,Mesa,,"San Miguel and Lower Dolores River Drainages: North Uncompahgre Plateau: Two-V Ranch.",,0,,38.8206,-108.95,WGS84,950,"T14S R103W S19","R. McCauley",,GeoLocate,,"TRS Calculation.",2765,,,,,"9070 ft.",,,,"2025-06-28 00:20:08",001678,116,93d24025-3ca3-4a34-8f9c-74ea6b7992ab,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3104452
3104453,FLD,,,PreservedSpecimen,99c8d2f1-bfae-4689-b7c0-804afb2764f6,FLD0001749,001679,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Jack Maten",,22,1972-09-19,,1972,9,19,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,"La Plata",,"Ft. Lewis College, road to Baden-Sheridan Hall.",,0,,37.275376,-107.863951,WGS84,100,,"R. McCauley",,GeoLocate,,"E side of campus. Residential area.",2073,,,,,"6800 ft.",,,,"2025-06-28 00:20:08",001679,116,99c8d2f1-bfae-4689-b7c0-804afb2764f6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3104453
3104454,FLD,,,PreservedSpecimen,8e49bc28-20e7-473e-b0c9-28fee1c18c2a,FLD0001750,001680,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Diane Delong",,,1979-09-13,,1979,9,13,256,,,,"Flood plain sediment soil, shrub/herb/tree plant community, sunny exposure, flat flood plain in valley.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,"La Plata",,"Junction Creek Rd, San Juan National Forest Boundary.",,0,,37.33098,-107.902941,WGS84,100,,"R. McCauley",,GeoLocate,,"Point at intersection of NF boundary and Junction Creek.",1981,,,,,"6500 ft.",,,,"2025-06-28 00:20:08",001680,116,8e49bc28-20e7-473e-b0c9-28fee1c18c2a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3104454
3104455,FLD,,,PreservedSpecimen,827e336e-7f0f-4b5f-abb9-916820e28128,FLD0001751,001681,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Lynn Marie Moore",,3776,1994-08-07,,1994,8,7,219,,,,"Subalpine spruce-fir forest grading into alpine talus slopes; east to NE facing.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,Dolores,,"Upper Dolores River Drainage and adjacent areas: San Juan National Forest: east and south-east face of Lone Cone Mountain, ca 1 road mi N of Forest Road 534, ca 30 air mi NNE of Dolores.",,0,,37.886061,-108.254423,WGS84,220,"T42N R13W S24 SW1/4","R. McCauley",,GeoLocate,,"Point on SE face of Lone Cone Mt in Dolores Co. Further east is over county line.",3292,3755,,,,"10800 - 12320 ft.",,,,"2025-04-23 02:12:04",001681,116,827e336e-7f0f-4b5f-abb9-916820e28128,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3104455
3104456,FLD,,,PreservedSpecimen,d28cfab5-1374-44d1-ae5d-49b4f8b8b1ce,FLD0001752,001682,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"R.F. Howard",,RH--2,1941-10-02,,1941,10,2,275,,,,"S steep slope, shallow sandy soil, bunch grass park",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,Archuleta,,"San Juan National Forest; head of Coal Creek.",,0,,37.330618,-106.828377,WGS84,969,"T36N R1E S24","R. McCauley",,GeoLocate,,"TRS calculation. Section centroid.",3353,,,,,"11000 ft.",,,,"2025-04-23 02:12:04",001682,116,d28cfab5-1374-44d1-ae5d-49b4f8b8b1ce,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3104456
3104458,FLD,,,PreservedSpecimen,9dc0bdb2-3419-435b-903a-45cd381156b6,FLD0001754,001684,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Gasper A. Loughridge",,361,1934-07-24,,1934,7,24,205,,,,"30 degree SE slope, rocky clay loam soil, Pinus ponderosa timber with Carex, Quercus and Ceanothus, occasional abundance on rocky cliffs.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,"La Plata",,"San Juan National Forest, cliffs along Vallecito Creek.",,0,,37.48698,-107.538963,WGS84,950,"T37N R6W S9","R. McCauley",,GeoLocate,,"TRS Calculation.",2591,,,,,"8500 ft.",,,,"2025-06-28 00:20:08",001684,116,9dc0bdb2-3419-435b-903a-45cd381156b6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3104458
3104459,FLD,,,PreservedSpecimen,f0b656c8-67a9-4fe0-a778-5a4930a9b01b,FLD0001755,001685,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"S. Duval Anderson",,A--63,1925-08-17,,1925,8,17,229,,,,"Good loam soil, but rocky.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,"La Plata",,"San Juan National Forest, Lake Columbine.",,0,,37.611212,-107.807186,WGS84,404,,"R. McCauley",,GeoLocate,,"Columbine Lake S of Purgatory Ski area",2682,,,,,"8800 ft.",,,,"2025-06-28 00:20:08",001685,116,f0b656c8-67a9-4fe0-a778-5a4930a9b01b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3104459
3112553,FLD,,,PreservedSpecimen,efffddae-b374-4a16-bf42-cd120e1cf8dd,FLD0001757,010340,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Richard E. Moseley, Jr.",,,1995-08-15,,1995,8,15,227,,,,"Mixed conifer forest; on S facing slope of highest ridge in center of RNA.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,Hinsdale,,"NE of Williams Creek Reservoir on the western slope of the Continental Divide, adjacent to the Weminuche Wilderness.",,0,,37.52055556,-107.1952778,,,"T38N R3W S16 & S21; 37d 31m 14s N; 107d 11m 43s",,,,,,2545,2941,,,,"8350 - 9650 ft.",,,,"2025-06-28 00:20:08",010340,116,efffddae-b374-4a16-bf42-cd120e1cf8dd,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3112553
3208854,RMBL,,,PreservedSpecimen,a8459230-8ceb-4034-9b38-d0277bbe526b,RMBL0010105,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Brian J. Enquist","Joy Shifflette",728,2005-06-28,,2005,6,28,179,179,,,"Subalpine meadow. Gently sloping subalpine meadow on E side of road.",,,,,,,,,,,,Flower,,0,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Leaving Crested Butte N on Hwy 317 approx 1.5 miles, then 6.6 miles N on Washington Gulch Road. Low NW slopes of Gothic Mountain.",,0,,38.963383,-107.033947,WGS84,1000,,"willcha2 (2017-11-05 15:24:47)",,"georef batch tool 2017-11-05","reviewed - high confidence","lat/lon on label are incorrect.",3155,,,,,,,,willcha2,"2025-04-23 02:12:04",,112,a8459230-8ceb-4034-9b38-d0277bbe526b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3208854
3229473,WSC,,,PreservedSpecimen,2b6b29cd-d918-411b-a080-2bacbe0b256d,WSC0004829,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"W.A. Weber",1978,,,,,,Blackhurst,,102,1967-08-12,,1967,8,12,224,,8/12/1967,,"Sage hillside. Artesian at 7' to side of plant. Sandy hillside.",,,,,,,,,,,"Compositae, paintbrush, sage.",Flower,,,,,,,,,,,,,"United States",US,Colorado,Saguache,,"Located 4 mi. up Indian Creek above the confluence of Indian Creek and Marshall Creek.",,0,,38.401225,-106.30648,WGS84,805,,"Michael Yost (2018-06-02 10:47:15)","GBIF Best Practices","georef batch tool 2018-06-02; GeoLocate","reviewed - high confidence","Georeferenced to Indian Creek, 4 miles NE of confluence of Indian Creek and Marshall Creek (both as identified by USGS Topo) with uncertainty radius extending 0.5 miles or ca 805 meters.",2438,,,,,"8000 ft",,,preprocessed,"2018-06-02 00:00:00",,118,2b6b29cd-d918-411b-a080-2bacbe0b256d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3229473
3229474,WSC,,,PreservedSpecimen,0781d626-b8f1-4ddc-8098-f3f76e3464a3,WSC0003152,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"W.A. Weber",1978,,,,,,"David Bathke",,781,1967-08-27,,1967,8,27,239,,8/27/1967,,"Dry meadow. Exposure and slope S 5 degrees.",,,,,,,,,,,,Flower,,,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Robinson Basin, 30 miles N. of Gunnison, 8 miles W. of Crested Butte, 2 miles N. of Kebler Pass.",,0,,38.899436,-107.107076,WGS84,805,,"Michael Yost (2018-06-02 17:15:07)","GBIF Best Practices","georef batch tool 2018-06-02","reviewed - high confidence","Georeferenced to Robinson Basin (as identified by USGS Topo) ca 7 air miles WNW of Crested Butte with uncertainty radius extending 0.5 miles or ca 805 meters.",3170,,,,,"10400 ft",,,preprocessed,"2020-11-02 00:00:00",,118,0781d626-b8f1-4ddc-8098-f3f76e3464a3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3229474
3229475,WSC,,,PreservedSpecimen,a6671938-eac7-41e6-92d0-a3abe80ea585,WSC0003888,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"R.A. Bingham",2000,"Biota of North America 1994",,,,,"Andrew L. Bryant",,204,1967-08-16,,1967,8,16,228,,8/16/1967,"Thesis voucher","Subalpine park.",,,,,,,,,,,,Flower,,,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Gunnison National Forest; Sec. 10, T 15 S, R 87 W, (unsurveyed). 250 meters west of research area 1-13.",,0,,38.7615,-107.101,WGS84,1200,,"Michael Yost (2018-07-22 18:06:43)","GBIF Best Practices","georef batch tool 2018-07-22","reviewed - high confidence","Georeferenced to Gunnison National Forest at center of section specified by TRS data: Township 15 South, Range 87 West, Section 10, with uncertainty radius extending 1200 meters.",2804,,,,,"9200 ft",,,preprocessed,"2018-07-22 00:00:00",,118,a6671938-eac7-41e6-92d0-a3abe80ea585,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3229475
3229476,WSC,,,PreservedSpecimen,bdaf8524-b7c7-406b-8fb0-299ff9d9bbd5,WSC0003890,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"R.A. Bingha",2000,"Biota of North America 1994",,,,,"Andrew L. Bryant",,38,1966-08-24,,1966,8,24,236,,8/24/1966,,"Subalpine park.",,"Uncommon. Thesis voucher.",,,,,,,,,,Flower,,,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Gunnison National Forest; Sec. 10, T 15 S, R 87 W, (unsurveyed). 300 meters southwest of research quadrat 5-1.",,0,,38.7615,-107.101,WGS84,1200,,"Michael Yost (2018-07-22 18:06:43)","GBIF Best Practices","georef batch tool 2018-07-22","reviewed - high confidence","Georeferenced to Gunnison National Forest at center of section specified by TRS data: Township 15 South, Range 87 West, Section 10, with uncertainty radius extending 1200 meters.",2865,,,,,"9400 ft",,,preprocessed,"2018-07-22 00:00:00",,118,bdaf8524-b7c7-406b-8fb0-299ff9d9bbd5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3229476
3229477,WSC,,,PreservedSpecimen,5f9df5fa-cca1-4146-8194-71f70b3c7734,WSC0003889,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"R.A. Bingham",2000,"Biota of North America 1994",,,,,"Andrew L. Bryant",,106,1967-07-29,,1967,7,29,210,,7/29/1967,"Uncommon. Thesis voucher.","Subalpine park.",,,,,,,,,,,,Flower,,,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Gunnison National Forest; Sec 10, T 15 S, R 87 W, (unsurveyed). 200 meters west of research quadrat 1-2.",,0,,38.7615,-107.101,WGS84,1200,,"Michael Yost (2018-07-22 18:06:43)","GBIF Best Practices","georef batch tool 2018-07-22","reviewed - high confidence","Georeferenced to Gunnison National Forest at center of section specified by TRS data: Township 15 South, Range 87 West, Section 10, with uncertainty radius extending 1200 meters.",2987,,,,,"9800 ft",,,preprocessed,"2018-07-22 00:00:00",,118,5f9df5fa-cca1-4146-8194-71f70b3c7734,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3229477
3229480,WSC,,,PreservedSpecimen,2135a1ed-3a5b-4e2f-9b0d-5c4b53006589,WSC0001398,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"W.A. Weber",1978,,,,,,"Lois Applegate",,,1939-07-01,,1939,7,1,182,,7/1/1939,,,,,,,,,,,,,,Flower,,,,,,,,,,,,,"United States",US,Colorado,Gunnison,,"Spring Creek",,0,,38.727261,-106.774063,WGS84,600,,"Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GeoLocate,"reviewed - low confidence","Georeferenced to Spring Creek located near Harmel's Ranch Resort, high uncertainty in locality within Gunnison county; Georeferenced 10/20/2020",,,,,,,,,preprocessed,"2018-06-01 00:00:00",,118,2135a1ed-3a5b-4e2f-9b0d-5c4b53006589,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3229480
3235375,WSC,,,PreservedSpecimen,9153ca9d-a3e8-423d-b399-bf59db255c95,WSC0009473,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"Melanie Arnett",,,,,,,"Melanie Arnett",,5681,1999-07-28,,1999,7,28,209,,7/28/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,Saguache,,"San Juan Mtns: Gunnison natl. Forest: along and around Bead Creek, ca 2 air mi SE of Cooper Mountain; ca 6.2 air mi NNE of Sawtooth Mountain. NE1/4 S12. Sagebrush mountain park with creek.",,0,,38.353942,-106.813772,WGS84,805,"T47N R1E S12","Michael Yost (2018-03-27 18:27:56)","GBIF Best Practices","georef batch tool 2018-03-27; GeoLocate","reviewed - high confidence","Georeferenced along Bead Creek ca 2 air miles SE of Cooper Mountain (as measured from the summit) with uncertainty radius extending 0.5 miles or ca 805 meters.",2780,2822,,,,9120-9260,,,,"2018-03-27 00:00:00",,118,9153ca9d-a3e8-423d-b399-bf59db255c95,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3235375
3281743,FLD,,,PreservedSpecimen,82712d2f-61e6-4ed6-a303-e648e7f65a5f,FLD0001758,010901,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"L. Floyd-Hanna",,X--1,1992-09-05,,1992,9,5,249,249,,,"Cliff House sandstone formation; pinyon-juniper woodland community.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,Montezuma,,"Mesa Verde National Park; Long Mesa.",,0,,37.20418,-108.525521,WGS84,1700,,"R. McCauley",,GeoLocate,,"Pont on Long Mesa.",,,,,,,,,,"2025-04-23 02:12:04",010901,116,82712d2f-61e6-4ed6-a303-e648e7f65a5f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3281743
3382980,RMBL,,,PreservedSpecimen,72323737-20d6-40df-a42f-fe1579678a99,RMBL0010170,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"Williams, Charles F.",2012,"Colorado Flora 4th ed., USDA-Plants",,,,,"Williams, Charles F.","Zorio, Stephanie",851,2012-07-31,,2012,7,31,213,,,,"Sage habitat - in openings below aspen and spruce-fir stands on N-side (high side) of trail. Red soil, rocky/gravelly. Transect 1 (50m), NW corner of meadow above road starting where meadow opens out of spruce trees.",,"Very common in dry meadows and roadsides. Full bloom.",,,,,,,,,"Big Sage and other shrubs, just below aspen encroaching down hill (many small trees < 3m tall). Vegetation low, not much in bloom, much bare ground. Associated species on and off transect: Big Sage, aspen, Rosa woodsii, Amelanchier alnifolia, Heterotheca villosa (flowering), Ipomospis aggregata (fl), Festuca (large), Ligusticum porteri, Thalictrum fendleri, Helianthella quiquenervis, Potentilla (pulcherrima?), Achillea, Campanula rotundifolia, Lathyrus, Eriogonum umbellatum, Arenaria congesta, Elymus sp?, Agrostis sp?, Antennaria sp?, Mahonia repens, Linum lewisii, Senecio sp?, Arabis drummondii, Castelleja (red), Heliomeris, Agoseris auriantica, Arctostaphyllos uva-ursi.",Flower,,0,,,,,,,,,,,"United States",US,Colorado,Gunnison,Gothic,"Copper Creek Trail. Second large, open meadow above Judd Falls. Corresponds roughly to Langenheim (1953) sagebrush sampling site SB-24.",,0,,38.96528,-106.97105,WGS84,50,"38.96528° -106.97105° ? 38.96604° -106.9708° [path] [WGS84] ± 50 m. <GPS>; TRS: T12S R86W sec 35 SE 1/4",,<GPS>,"Garmin eTrex Vista Hcx",,,3078,3097,,,,"Elev.: 10100-10160 ft./ 3078-3097 m.",,,willcha2,"2025-04-23 02:12:04",,112,72323737-20d6-40df-a42f-fe1579678a99,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3382980
3382996,RMBL,,,PreservedSpecimen,eed95133-f44f-4773-97fb-8abd429b8a0d,RMBL0010186,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,"Williams, Charles F.",2012-08-17,"Colorado Flora 4th ed., USDA-Plants",,,,,"Williams, Charles F.",,879,2012-08-17,,2012,8,17,230,,,,"Openings along willow margin. Slightly higher ground surrounded by Salix dominated wetland.",,"Very common. Full bloom. Plants multi-stemmed, tall (3-5dm), and wiry with linear-elliptic, opposite leaves. Stems reddish. Flowers with several bright yellow rays. Extremely common in bloom all over East River valley.",,,,,,,,,,Flower,,0,,,,,,,,,,,"United States",US,Colorado,Gunnison,Gothic,"Rocky Mountain Biological Laboratory, clearing around Levi cabin near East River.",,0,,38.95633,-106.9823,WGS84,50,"38.95633° -106.99018° [WGS84] ± 50 m. <GPS>; TRS: T13S R86W sec 3 NE 1/4",,<GPS>,"Garmin eTrex Vista Hcx",,,2894,,,,,"Elev.: 9495 ft./ 2894 m.",,,willcha2,"2025-04-23 02:12:04",,112,eed95133-f44f-4773-97fb-8abd429b8a0d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3382996
4104044,UNM,"Vascular Plants",,PreservedSpecimen,77ea37c6-ed67-4c9a-a6b9-e0f1e1b5cf05,UNM0014174,107600,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"R.M. King","R.M. Garvey",12667,2003-08-14,,2003,8,14,226,,8/14/2003,"Ray flowers yellow, disk flowers brownish-yellow. Silica gel dried leaves preserved at the DNA Bank, Missouri Botanical Garden. Duplicate determined by G, Nesom, 2004.",,,"Ray flowers yellow, disk flowers brownish-yellow.",,,,,,,,,,,,,,,,,"Sheets - 1",,,,,,"United States",US,Colorado,Gunnison,,"Along Keebler Pass Road, ca. four miles west of Crested Butte.",,0,,38.8567,-107.0531,WGS84,208,"38° 51'24""N, 107° 03'11""W",,"Maiitsoh Protocol V3.0",,,"From label longlat coordinates. No datum given.",2926,,,,,9601ft,,,,"2007-01-10 19:25:20",103186,21,77ea37c6-ed67-4c9a-a6b9-e0f1e1b5cf05,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4104044
4121155,UNM,"Vascular Plants",,PreservedSpecimen,614e5550-089c-4c6f-96c9-1185c7ec44d2,UNM0014319,126042,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Ben Legler",,6978,2007-08-03,,2007,8,3,215,,8/3/2007,"Abandoned weedy cattle pens and cabin, with Onopordium acanthifolium, Alyssum, Bromus.",,,"Rays yellow; occasional.",,,,,,,,,,,,,,,,,,,,,,,"United States",US,Colorado,"Las Animas",,"Vermejo Park Ranch: Parson's Cow Camp in Long Canyon; 14 air mi SW of Trinidad.",,0,,37.0272778,-104.68825,"WGS 84",4,"37.0272778° N, 104.68825° W",,"GPS reading",,,,2082,,,,,"6832 ft",,,,"2013-01-13 00:00:00",120386,21,614e5550-089c-4c6f-96c9-1185c7ec44d2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4121155
4200126,SEINet,,,HumanObservation,4f3fb7e7-8640-4245-9306-4977aa4e86bc,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Heliomeris",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Heliomeris multiflora",3820,Nutt.,Heliomeris,,multiflora,,,,,Species,,,,,,,,"Shelley Silva",,265,2011-07-28,,2011,7,28,209,,,,shrubland,,,,,,,,,,,"Shrubland with Artemisia, Potentilla, Melilotus, Convolvulus, Eremogone",,,,,,,,,,,,,,"United States",US,Colorado,Dolores,,"Lone Mesa State Park, 2.5 miles north of southern entrance at FS 514.",,0,,37.683333,-108.473217,,,,,,,,,2316,,,,,,,,,"2025-06-28 00:20:08",,102,4f3fb7e7-8640-4245-9306-4977aa4e86bc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4200126
